Date,Species,Origin,Quantity,Supplier,EmergedEarly,DOA,FTE,W,Parasite,NumberGlued,PecentEmergence
06/10/2020,Catonephele mexicana,Costa Rica ,40.0,CRES,0,0,0,3.0,0,40.0,92.5
06/10/2020,Catonephele numilia,Costa Rica ,20.0,CRES,0,0,0,1.0,0,20.0,95.0
06/10/2020,Dryas iulia,Costa Rica ,24.0,CRES,0,0,0,0,0,24.0,100.0
06/10/2020,Dryadula phaetusa,Costa Rica ,7.0,CRES,0,0,0,1.0,0,7.0,85.71428571428572
06/10/2020,Eueides isabella,Costa Rica ,10.0,CRES,0,0,0,0,0,10.0,100.0
06/10/2020,Hamadryas februa,Costa Rica ,4.0,CRES,0,0,0,0,0,4.0,100.0
06/10/2020,Heliconius charitonius,Costa Rica ,32.0,CRES,0,0,4.0,0,0,32.0,87.5
06/10/2020,Heliconius cydno,Costa Rica ,10.0,CRES,0,0,0,6.0,0,10.0,40.0
06/10/2020,Heliconius doris,Costa Rica ,24.0,CRES,0,0,0,2.0,0,24.0,91.66666666666666
06/10/2020,Heliconius erato,Costa Rica ,10.0,CRES,0,0,1.0,2.0,0,10.0,70.0
06/10/2020,Heliconius hecale,Costa Rica ,55.0,CRES,0,0,3.0,3.0,0,55.0,89.0909090909091
06/10/2020,Heliconius hewitsoni,Costa Rica ,10.0,CRES,0,0,1.0,1.0,0,10.0,80.0
06/10/2020,Heliconius melpomene,Costa Rica ,25.0,CRES,0,0,1.0,1.0,0,25.0,92.0
06/10/2020,Heliconius sara,Costa Rica ,20.0,CRES,0,0,2.0,2.0,0,20.0,80.0
06/10/2020,Hypna clytemnestra,Costa Rica ,47.0,CRES,0,0,3.0,13.0,0,47.0,65.95744680851064
06/10/2020,Memphis eurypyle,Costa Rica ,17.0,CRES,0,0,2.0,2.0,0,17.0,76.47058823529412
06/10/2020,Morpho peleides,Costa Rica ,189.0,CRES,0,0,6.0,40.0,0,189.0,75.66137566137566
06/10/2020,Opsiphanes tamarindi,Costa Rica ,2.0,CRES,0,0,0,0,0,2.0,100.0
06/10/2020,Papilio thoas,Costa Rica ,6.0,CRES,0,0,0,1.0,0,6.0,83.33333333333334
06/10/2020,Parides arcas,Costa Rica ,9.0,CRES,0,0,0,0,0,9.0,100.0
06/10/2020,Parides iphidamas,Costa Rica ,20.0,CRES,0,0,1.0,1.0,0,20.0,90.0
06/10/2020,Prepona omphale,Costa Rica ,20.0,CRES,0,0,4.0,6.0,0,20.0,50.0
06/10/2020,Siproeta stelenes,Costa Rica ,55.0,CRES,0,0,1.0,1.0,0,55.0,96.36363636363636
06/05/2020,Caligo atreus,USA,8.0,LPS,0,0,0,2.0,0,8.0,75.0
06/05/2020,Caligo memnon,COLOMBIA,7.0,LPS,0,0,1.0,2.0,0,7.0,57.14285714285714
06/05/2020,Cethosia cyane,THAILAND,38.0,LPS,0,0,1.0,4.0,0,38.0,86.8421052631579
06/05/2020,Chilasa clytia,THAILAND,74.0,LPS,0,0,11.0,9.0,0,74.0,72.97297297297297
06/05/2020,Hebomoia glaucippe,THAILAND,15.0,LPS,0,0,0,2.0,0,15.0,86.66666666666667
06/05/2020,Heliconius atthis,ECUADOR,10.0,LPS,0,0,3.0,3.0,0,10.0,40.0
06/05/2020,Heliconius erato,ECUADOR,8.0,LPS,0,0,1.0,0,0,8.0,87.5
06/05/2020,Heliconius ismenius,ECUADOR,29.0,LPS,0,0,3.0,4.0,0,29.0,75.86206896551724
06/05/2020,Idea leuconoe,THAILAND,5.0,LPS,0,0,1.0,0,0,5.0,80.0
06/05/2020,Kallima inachus,THAILAND,7.0,LPS,0,0,0,1.0,0,7.0,85.71428571428572
06/05/2020,Papilio memnon,THAILAND,50.0,LPS,0,0,0,4.0,0,50.0,92.0
06/05/2020,Papilio nephelus,THAILAND,19.0,LPS,0,0,1.0,1.0,0,19.0,89.47368421052632
06/05/2020,Parides iphidamas,ECUADOR,4.0,LPS,0,0,0,0,0,4.0,100.0
06/05/2020,Parthenos sylvia lilacinus,THAILAND,132.0,LPS,0,3.0,1.0,9.0,0,129.0,92.24806201550388
06/05/2020,Tithorea harmonia,ECUADOR,5.0,LPS,0,0,0,1.0,0,5.0,80.0
06/05/2020,Anteos clorinde,COSTA RICA,5.0,EBN,0,0,1.0,0,0,5.0,80.0
06/05/2020,Archaeoprepona demophon,COSTA RICA,10.0,EBN,0,0,4.0,0,0,10.0,60.0
06/05/2020,Brassolis isthmia,COSTA RICA,5.0,EBN,0,0,1.0,0,0,5.0,80.0
06/05/2020,Catonephele mexicana,COSTA RICA,10.0,EBN,0,0,1.0,2.0,0,10.0,70.0
06/05/2020,Colobura dirce,COSTA RICA,10.0,EBN,0,0,0,3.0,0,10.0,70.0
06/05/2020,Eueides isabella,COSTA RICA,5.0,EBN,0,2.0,1.0,2.0,0,3.0,0.0
06/05/2020,Hamadryas amphinome,COSTA RICA,10.0,EBN,0,1.0,0,0,0,9.0,100.0
06/05/2020,Hamadryas feronia,COSTA RICA,5.0,EBN,0,0,1.0,0,0,5.0,80.0
06/05/2020,Hamadryas laodamia,COSTA RICA,5.0,EBN,0,0,0,0,0,5.0,100.0
06/05/2020,Heliconius charitonius,COSTA RICA,5.0,EBN,0,0,1.0,1.0,0,5.0,60.0
06/05/2020,Heliconius doris,COSTA RICA,5.0,EBN,0,0,0,1.0,0,5.0,80.0
06/05/2020,Heliconius ismenius,COSTA RICA,5.0,EBN,0,0,1.0,0,0,5.0,80.0
06/05/2020,Heliconius melpomene,COSTA RICA,10.0,EBN,0,1.0,0,2.0,0,9.0,77.77777777777779
06/05/2020,Hypna clytemnestra,COSTA RICA,10.0,EBN,0,0,0,0,0,10.0,100.0
06/05/2020,Memphis eurypyle,COSTA RICA,10.0,EBN,0,0,1.0,4.0,0,10.0,50.0
06/05/2020,Myscelia cyaniris,COSTA RICA,10.0,EBN,0,0,1.0,0,0,10.0,90.0
06/05/2020,Parides photinus,COSTA RICA,50.0,EBN,0,0,0,3.0,0,50.0,94.0
06/05/2020,Siproeta epaphus,COSTA RICA,10.0,EBN,0,0,0,0,0,10.0,100.0
06/05/2020,Siproeta stelenes,COSTA RICA,10.0,EBN,0,0,1.0,1.0,0,10.0,80.0
05/28/2020,Caligo atreus,COSTA RICA,80.0,CRES,0,0,0,1.0,0,80.0,98.75
05/28/2020,Caligo memnon,COSTA RICA,96.0,CRES,0,0,3.0,10.0,0,96.0,86.45833333333334
05/28/2020,Catonephele mexicana,COSTA RICA,25.0,CRES,0,0,1.0,0,0,25.0,96.0
05/28/2020,Catonephele numilia,COSTA RICA,16.0,CRES,0,0,1.0,1.0,0,16.0,87.5
05/28/2020,Dryas iulia,COSTA RICA,12.0,CRES,0,0,2.0,0,0,12.0,83.33333333333334
05/28/2020,Dryadula phaetusa,COSTA RICA,19.0,CRES,0,0,0,0,0,19.0,100.0
05/28/2020,Hamadryas amphinome,COSTA RICA,12.0,CRES,0,0,2.0,1.0,0,12.0,75.0
05/28/2020,Hamadryas februa,COSTA RICA,7.0,CRES,0,0,0,0,0,7.0,100.0
05/28/2020,Hamadryas feronia,COSTA RICA,19.0,CRES,0,0,0,1.0,1.0,19.0,94.73684210526316
05/28/2020,Hamadryas laodamia,COSTA RICA,10.0,CRES,0,0,0,0,0,10.0,100.0
05/28/2020,Heliconius charitonius,COSTA RICA,14.0,CRES,0,0,1.0,0,0,14.0,92.85714285714286
05/28/2020,Heliconius doris,COSTA RICA,15.0,CRES,0,0,1.0,1.0,0,15.0,86.66666666666667
05/28/2020,Heliconius erato,COSTA RICA,18.0,CRES,0,0,0,3.0,0,18.0,83.33333333333334
05/28/2020,Heliconius hecale,COSTA RICA,29.0,CRES,0,0,2.0,5.0,0,29.0,75.86206896551724
05/28/2020,Heliconius hewitsoni,COSTA RICA,9.0,CRES,0,0,5.0,0,0,9.0,44.44444444444444
05/28/2020,Heliconius ismenius,COSTA RICA,5.0,CRES,0,0,2.0,1.0,0,5.0,40.0
05/28/2020,Heliconius melpomene,COSTA RICA,20.0,CRES,0,0,3.0,0,0,20.0,85.0
05/28/2020,Hypna clytemnestra,COSTA RICA,15.0,CRES,0,0,0,1.0,0,15.0,93.33333333333333
05/28/2020,Mechanitis polymnia,COSTA RICA,8.0,CRES,0,0,1.0,0,0,8.0,87.5
05/28/2020,Morpho peleides,COSTA RICA,244.0,CRES,0,0,21.0,18.0,0,244.0,84.01639344262296
05/28/2020,Papilio thoas,COSTA RICA,20.0,CRES,0,0,0,3.0,0,20.0,85.0
05/28/2020,Parides iphidamas,COSTA RICA,20.0,CRES,0,0,1.0,0,0,20.0,95.0
05/28/2020,Philaethria dido,COSTA RICA,10.0,CRES,0,0,1.0,4.0,0,10.0,50.0
05/28/2020,Prepona omphale,COSTA RICA,8.0,CRES,0,0,0,0,0,8.0,100.0
05/28/2020,Siproeta epaphus,COSTA RICA,11.0,CRES,0,0,1.0,3.0,0,11.0,63.63636363636363
05/28/2020,Siproeta stelenes,COSTA RICA,31.0,CRES,0,0,0,0,0,31.0,100.0
05/22/2020,Cethosia cyane,THAILAND,56.0,LPS,0,2.0,1.0,10.0,0,54.0,79.62962962962963
05/22/2020,Chilasa clytia,THAILAND,10.0,LPS,0,0,0,0,0,10.0,100.0
05/22/2020,Idea leuconoe,THAILAND,20.0,LPS,0,1.0,3.0,11.0,0,19.0,26.315789473684216
05/22/2020,Opsiphanes tamarindi,BELIZE,5.0,LPS,0,0,0,0,0,5.0,100.0
05/22/2020,Papilio memnon,THAILAND,60.0,LPS,0,0,0,4.0,0,60.0,93.33333333333333
05/22/2020,Papilio nephelus,THAILAND,18.0,LPS,0,0,0,6.0,0,18.0,66.66666666666667
05/22/2020,Papilio thoas,COLOMBIA,21.0,LPS,0,0,0,3.0,0,21.0,85.71428571428572
05/22/2020,Parthenos sylvia lilacinus,THAILAND,60.0,LPS,0,7.0,1.0,4.0,0,53.0,90.56603773584906
05/22/2020,Adelpha fessonia,COSTA RICA,20.0,EBN,0,0,0,7.0,0,20.0,65.0
05/22/2020,Archaeoprepona demophon,COSTA RICA,30.0,EBN,0,0,3.0,8.0,0,30.0,63.33333333333333
05/22/2020,Caligo atreus,COSTA RICA,25.0,EBN,0,0,2.0,0,0,25.0,92.0
05/22/2020,Catonephele mexicana,COSTA RICA,15.0,EBN,0,0,1.0,0,0,15.0,93.33333333333333
05/22/2020,Catonephele numilia,COSTA RICA,5.0,EBN,0,0,0,0,0,5.0,100.0
05/22/2020,Dione juno,COSTA RICA,5.0,EBN,0,1.0,0,2.0,0,4.0,50.0
05/22/2020,Hamadryas amphinome,COSTA RICA,10.0,EBN,0,0,2.0,5.0,0,10.0,30.000000000000004
05/22/2020,Hamadryas arinome,COSTA RICA,10.0,EBN,0,0,0,0,0,10.0,100.0
05/22/2020,Hamadryas feronia,COSTA RICA,10.0,EBN,0,3.0,0,0,0,7.0,100.0
05/22/2020,Hamadryas laodamia,COSTA RICA,10.0,EBN,0,8.0,0,0,0,2.0,100.0
05/22/2020,Heliconius charitonius,COSTA RICA,10.0,EBN,0,0,0,0,0,10.0,100.0
05/22/2020,Heliconius doris,COSTA RICA,10.0,EBN,0,0,0,0,0,10.0,100.0
05/22/2020,Heliconius hecale,COSTA RICA,30.0,EBN,0,0,1.0,0,0,30.0,96.66666666666667
05/22/2020,Heliconius sara,COSTA RICA,15.0,EBN,0,0,0,3.0,0,15.0,80.0
05/22/2020,Hypna clytemnestra,COSTA RICA,10.0,EBN,0,0,4.0,2.0,0,10.0,40.0
05/22/2020,Memphis eurypyle,COSTA RICA,10.0,EBN,0,0,2.0,0,0,10.0,80.0
05/22/2020,Myscelia cyaniris,COSTA RICA,10.0,EBN,0,0,1.0,0,0,10.0,90.0
05/22/2020,Papilio thoas,COSTA RICA,30.0,EBN,0,0,0,4.0,0,30.0,86.66666666666667
05/22/2020,Parides arcas,COSTA RICA,5.0,EBN,0,0,0,4.0,0,5.0,19.999999999999996
05/22/2020,Parides iphidamas,COSTA RICA,10.0,EBN,0,0,0,0,0,10.0,100.0
05/22/2020,Parides photinus,COSTA RICA,10.0,EBN,0,0,0,0,0,10.0,100.0
05/22/2020,Philaethria dido,COSTA RICA,10.0,EBN,0,1.0,4.0,6.0,0,9.0,-11.111111111111116
05/22/2020,Rothschildia orizaba,COSTA RICA,5.0,EBN,0,0,0,0,0,5.0,100.0
05/22/2020,Siproeta epaphus,COSTA RICA,30.0,EBN,0,0,0,9.0,0,30.0,70.0
05/22/2020,Siproeta stelenes,COSTA RICA,30.0,EBN,0,0,7.0,0,0,30.0,76.66666666666666
05/21/2020,Anteos clorinde,COSTA RICA,15.0,CRES,0,0,1.0,0,0,15.0,93.33333333333333
05/21/2020,Ascia limona,COSTA RICA,10.0,CRES,0,0,0,0,0,10.0,100.0
05/21/2020,Caligo atreus,COSTA RICA,7.0,CRES,0,0,1.0,1.0,0,7.0,71.42857142857143
05/21/2020,Caligo memnon,COSTA RICA,163.0,CRES,0,0,10.0,15.0,0,163.0,84.66257668711657
05/21/2020,Catonephele mexicana,COSTA RICA,15.0,CRES,0,0,1.0,0,0,15.0,93.33333333333333
05/21/2020,Catonephele numilia,COSTA RICA,10.0,CRES,0,0,1.0,1.0,0,10.0,80.0
05/21/2020,Dione juno,COSTA RICA,10.0,CRES,0,0,3.0,0,0,10.0,70.0
05/21/2020,Dryadula phaetusa,COSTA RICA,20.0,CRES,0,0,0,0,0,20.0,100.0
05/21/2020,Dryas iulia,COSTA RICA,16.0,CRES,0,0,4.0,3.0,0,16.0,56.25
05/21/2020,Eryphanis polyxena,COSTA RICA,10.0,CRES,0,0,0,1.0,0,10.0,90.0
05/21/2020,Eueides isabella,COSTA RICA,6.0,CRES,0,0,0,0,0,6.0,100.0
05/21/2020,Hamadryas februa,COSTA RICA,5.0,CRES,0,0,0,1.0,0,5.0,80.0
05/21/2020,Hamadryas feronia,COSTA RICA,15.0,CRES,0,0,0,0,0,15.0,100.0
05/21/2020,Hamadryas laodamia,COSTA RICA,34.0,CRES,0,0,4.0,0,0,34.0,88.23529411764706
05/21/2020,Heliconius charitonius,COSTA RICA,10.0,CRES,0,0,0,2.0,0,10.0,80.0
05/21/2020,Heliconius cydno,COSTA RICA,4.0,CRES,0,0,0,0,0,4.0,100.0
05/21/2020,Heliconius erato,COSTA RICA,10.0,CRES,0,0,0,0,0,10.0,100.0
05/21/2020,Heliconius hecale,COSTA RICA,10.0,CRES,0,0,0,0,0,10.0,100.0
05/21/2020,Heliconius melpomene,COSTA RICA,12.0,CRES,0,0,2.0,0,0,12.0,83.33333333333334
05/21/2020,Heliconius sara,COSTA RICA,9.0,CRES,0,0,0,0,0,9.0,100.0
05/21/2020,Hypna clytemnestra,COSTA RICA,22.0,CRES,0,0,0,0,0,22.0,100.0
05/21/2020,Morpho peleides,COSTA RICA,174.0,CRES,0,0,10.0,16.0,0,174.0,85.0574712643678
05/21/2020,Papilio thoas,COSTA RICA,12.0,CRES,0,0,3.0,0,0,12.0,75.0
05/21/2020,Parides arcas,COSTA RICA,10.0,CRES,0,0,1.0,1.0,0,10.0,80.0
05/21/2020,Parides iphidamas,COSTA RICA,10.0,CRES,0,0,2.0,0,0,10.0,80.0
05/21/2020,Philaethria dido,COSTA RICA,10.0,CRES,0,0,3.0,0,0,10.0,70.0
05/21/2020,Prepona omphale,COSTA RICA,10.0,CRES,0,0,1.0,2.0,0,10.0,70.0
05/21/2020,Siproeta stelenes,COSTA RICA,10.0,CRES,0,0,5.0,0,0,10.0,50.0
05/15/2020,Caligo atreus,ECUADOR,2.0,LPS,0,0,1.0,0,0,2.0,50.0
05/15/2020,Heliconius atthis,ECUADOR,12.0,LPS,0,0,2.0,1.0,0,12.0,75.0
05/15/2020,Heliconius doris,ECUADOR,12.0,LPS,0,0,3.0,0,0,12.0,75.0
05/15/2020,Heliconius erato,ECUADOR,5.0,LPS,0,0,0,3.0,0,5.0,40.0
05/15/2020,Heliconius ismenius,ECUADOR,16.0,LPS,0,1.0,0,3.0,0,15.0,80.0
05/15/2020,Heliconius melpomene,ECUADOR,30.0,LPS,0,0,5.0,2.0,0,30.0,76.66666666666666
05/15/2020,Methona confusa,ECUADOR,10.0,LPS,0,0,8.0,0,0,10.0,19.999999999999996
05/15/2020,Parides iphidamas,ECUADOR,5.0,LPS,0,0,0,0,0,5.0,100.0
05/15/2020,Siproeta epaphus,ECUADOR,4.0,LPS,0,0,0,1.0,0,4.0,75.0
05/13/2020,Caligo memnon,COSTA RICA,120.0,CRES,0,0,1.0,23.0,0,120.0,80.0
05/13/2020,Catonephele mexicana,COSTA RICA,10.0,CRES,0,0,0,0,0,10.0,100.0
05/13/2020,Dryadula phaetusa,COSTA RICA,15.0,CRES,0,0,2.0,3.0,0,15.0,66.66666666666667
05/13/2020,Eryphanis polyxena,COSTA RICA,7.0,CRES,0,0,0,0,0,7.0,100.0
05/13/2020,Eueides isabella,COSTA RICA,9.0,CRES,0,0,2.0,3.0,0,9.0,44.44444444444444
05/13/2020,Hamadryas februa,COSTA RICA,8.0,CRES,0,0,1.0,1.0,0,8.0,75.0
05/13/2020,Hamadryas feronia,COSTA RICA,15.0,CRES,0,0,0,0,0,15.0,100.0
05/13/2020,Hamadryas laodamia,COSTA RICA,4.0,CRES,0,0,0,0,0,4.0,100.0
05/13/2020,Heliconius charitonius,COSTA RICA,15.0,CRES,0,0,1.0,3.0,0,15.0,73.33333333333334
05/13/2020,Heliconius erato,COSTA RICA,14.0,CRES,0,0,3.0,1.0,0,14.0,71.42857142857143
05/13/2020,Heliconius hewitsoni,COSTA RICA,15.0,CRES,0,0,0,0,0,15.0,100.0
05/13/2020,Heliconius ismenius,COSTA RICA,10.0,CRES,0,0,2.0,3.0,0,10.0,50.0
05/13/2020,Mechanitis polymnia,COSTA RICA,15.0,CRES,0,0,0,0,0,15.0,100.0
05/13/2020,Morpho peleides,COSTA RICA,120.0,CRES,0,0,2.0,11.0,0,120.0,89.16666666666666
05/13/2020,Opsiphanes tamarindi,COSTA RICA,6.0,CRES,0,0,2.0,1.0,0,6.0,50.0
05/13/2020,Parides arcas,COSTA RICA,17.0,CRES,0,0,1.0,2.0,0,17.0,82.35294117647058
05/13/2020,Parides iphidamas,COSTA RICA,10.0,CRES,0,0,0,0,0,10.0,100.0
05/13/2020,Philaethria dido,COSTA RICA,18.0,CRES,0,0,8.0,3.0,0,18.0,38.888888888888886
05/13/2020,Phoebis philea,COSTA RICA,5.0,CRES,0,0,0,4.0,0,5.0,19.999999999999996
05/13/2020,Siproeta stelenes,COSTA RICA,21.0,CRES,0,0,1.0,2.0,0,21.0,85.71428571428572
05/11/2020,Caligo memnon,BELIZE,23.0,LPS,0,0,0,1.0,0,23.0,95.65217391304348
05/11/2020,Eueides isabella,BELIZE,5.0,LPS,0,0,0,0,0,5.0,100.0
05/11/2020,Hamadryas februa,BELIZE,5.0,LPS,0,0,0,1.0,0,5.0,80.0
05/11/2020,Morpho peleides,BELIZE,5.0,LPS,0,0,0,0,0,5.0,100.0
05/11/2020,Myscelia ethusa,BELIZE,13.0,LPS,0,0,0,4.0,0,13.0,69.23076923076923
05/11/2020,Opsiphanes tamarindi,BELIZE,5.0,LPS,0,0,0,0,0,5.0,100.0
05/06/2020,Anartia jatrophae,USA,236.0,BD,0,0,13.0,49.0,0,236.0,73.72881355932203
05/06/2020,Ascia monuste,USA,205.0,BD,0,0,9.0,60.0,0,205.0,66.34146341463413
05/06/2020,Battus philenor,USA,15.0,BD,0,0,0,10.0,0,15.0,33.333333333333336
05/06/2020,Dryas iulia,USA,50.0,BD,0,0,8.0,0,0,50.0,84.0
05/06/2020,Heliconius charitonius,USA,50.0,BD,0,0,11.0,1.0,0,50.0,76.0
05/06/2020,Heraclides cresphontes,USA,20.0,BD,0,0,2.0,0,0,20.0,90.0
05/06/2020,Junonia coenia,USA,18.0,BD,0,0,1.0,4.0,0,18.0,72.22222222222221
05/06/2020,Siproeta stelenes,USA,10.0,BD,0,0,0,3.0,0,10.0,70.0
05/06/2020,Vanessa atalanta,USA,7.0,BD,0,0,1.0,0,0,7.0,85.71428571428572
05/01/2020,Heraclides cresphontes,USA,10.0,BD,0,0,0,0,0,10.0,100.0
05/01/2020,Battus philenor,USA,10.0,BD,0,0,0,4.0,0,10.0,60.0
05/01/2020,Pterourus troilus,USA,4.0,BD,0,0,0,0,0,4.0,100.0
05/01/2020,Siproeta stelenes,USA,10.0,BD,0,0,1.0,2.0,0,10.0,70.0
05/01/2020,Vanessa atalanta,USA,15.0,BD,0,0,1.0,1.0,0,15.0,86.66666666666667
05/01/2020,Anartia jatrophae,USA,30.0,BD,0,0,0,14.0,0,30.0,53.333333333333336
05/01/2020,Heliconius charitonius,USA,30.0,BD,0,0,0,5.0,0,30.0,83.33333333333334
05/01/2020,Dryas julia,USA,40.0,BD,0,0,2.0,14.0,0,40.0,60.0
05/01/2020,Eumaeus atala ,USA,40.0,BD,0,0,1.0,1.0,0,40.0,95.0
05/01/2020,Ascia monuste,USA,32.0,BD,0,0,0,8.0,0,32.0,75.0
04/02/2020,Attacus atlas,USA,5.0,LPS,0,0,0,1.0,0,5.0,80.0
04/02/2020,Caligo atreus,USA,4.0,LPS,0,0,0,1.0,0,4.0,75.0
04/02/2020,Caligo memnon,USA,28.0,LPS,0,0,0,3.0,0,28.0,89.28571428571429
04/02/2020,Chilasa clytia,USA,9.0,LPS,0,0,0,0,0,9.0,100.0
04/02/2020,Graphium agamemnon,USA,4.0,LPS,0,0,0,0,0,4.0,100.0
04/02/2020,Morpho peleides,USA,30.0,LPS,0,0,0,0,0,30.0,100.0
04/02/2020,Ornithoptera priamus,USA,5.0,LPS,0,0,0,0,0,5.0,100.0
04/02/2020,Pachliopta aristolachiae,USA,5.0,LPS,0,0,0,0,0,5.0,100.0
04/02/2020,Papilio memnon,USA,10.0,LPS,0,0,0,0,0,10.0,100.0
03/26/2020,Argema mimosae,USA,10.0,LPS,0,0,0,0,0,10.0,100.0
03/26/2020,Attacus atlas,USA,20.0,LPS,0,0,0,0,0,20.0,100.0
03/26/2020,Battus polydamas,USA,5.0,LPS,0,0,0,0,0,5.0,100.0
03/26/2020,Colobura dirce,USA,7.0,LPS,0,0,0,0,0,7.0,100.0
03/26/2020,Danaus plexippus,USA,10.0,LPS,0,0,0,1.0,0,10.0,90.0
03/26/2020,Heliconius atthis,ECUADOR,17.0,LPS,0,0,0,3.0,0,17.0,82.35294117647058
03/26/2020,Heliconius doris,USA,28.0,LPS,0,0,1.0,3.0,0,28.0,85.71428571428572
03/26/2020,Heliconius erato,ECUADOR,15.0,LPS,0,0,0,0,0,15.0,100.0
03/26/2020,Heliconius ismenius,ECUADOR,38.0,LPS,0,0,0,0,0,38.0,100.0
03/26/2020,Heliconius melpomene,USA,74.0,LPS,0,0,0,1.0,0,74.0,98.64864864864865
03/26/2020,Heliconius numata,ECUADOR,16.0,LPS,0,0,0,2.0,0,16.0,87.5
03/26/2020,Idea leuconoe,USA,20.0,LPS,0,0,4.0,5.0,0,20.0,55.00000000000001
03/26/2020,Morpho peleides,USA,50.0,LPS,0,0,6.0,7.0,0,50.0,74.0
03/26/2020,Opsiphanes tamarindi,USA,10.0,LPS,0,0,0,0,0,10.0,100.0
03/26/2020,Pachliopta kotzebuea,USA,10.0,LPS,0,0,0,0,0,10.0,100.0
03/26/2020,Papilio lowii,USA,25.0,LPS,0,0,0,0,0,25.0,100.0
03/26/2020,Papilio palinurus,USA,10.0,LPS,0,0,0,0,0,10.0,100.0
03/26/2020,Papilio rumanzovia,USA,6.0,LPS,0,0,0,0,0,6.0,100.0
03/26/2020,Papilio thoas,USA,9.0,LPS,0,0,1.0,3.0,0,9.0,55.55555555555556
03/26/2020,Parthenos sylvia lilacinus,THAILAND,29.0,LPS,0,0,0,7.0,0,29.0,75.86206896551724
03/26/2020,Parthenos sylvia violaceae,MALAYSIA,10.0,LPS,0,0,0,2.0,0,10.0,80.0
03/26/2020,Prepona omphale,USA,4.0,LPS,0,0,2.0,0,0,4.0,50.0
03/26/2020,Rothschildia lebeau,COSTA RICA,5.0,LPS,0,0,0,0,0,5.0,100.0
03/26/2020,Siproeta epaphus,USA,12.0,LPS,0,0,0,0,0,12.0,100.0
03/26/2020,Siproeta stelenes,USA,5.0,LPS,0,0,0,0,0,5.0,100.0
03/26/2020,Caligo memnon,COSTA RICA,10.0,CRES,0,0,2.0,1.0,0,10.0,70.0
03/26/2020,Catonephele numilia,COSTA RICA,12.0,CRES,0,0,0,1.0,0,12.0,91.66666666666666
03/26/2020,Eryphanis polyxena,COSTA RICA,10.0,CRES,0,0,0,0,0,10.0,100.0
03/26/2020,Hamadryas laodamia,COSTA RICA,3.0,CRES,0,0,1.0,0,0,3.0,66.66666666666667
03/26/2020,Heliconius charitonius,COSTA RICA,9.0,CRES,0,0,0,1.0,0,9.0,88.88888888888889
03/26/2020,Heliconius doris,COSTA RICA,3.0,CRES,0,0,0,0,0,3.0,100.0
03/26/2020,Heliconius erato,COSTA RICA,6.0,CRES,0,0,1.0,1.0,0,6.0,66.66666666666667
03/26/2020,Heliconius hecale,COSTA RICA,6.0,CRES,0,0,0,1.0,0,6.0,83.33333333333334
03/26/2020,Heliconius hewitsoni,COSTA RICA,10.0,CRES,0,0,0,3.0,0,10.0,70.0
03/26/2020,Heliconius ismenius,COSTA RICA,12.0,CRES,0,0,0,3.0,0,12.0,75.0
03/26/2020,Heliconius melpomene,COSTA RICA,5.0,CRES,0,0,2.0,0,0,5.0,60.0
03/26/2020,Heliconius sara,COSTA RICA,10.0,CRES,0,0,0,1.0,0,10.0,90.0
03/26/2020,Hypna clytemnestra,COSTA RICA,31.0,CRES,0,0,11.0,2.0,0,31.0,58.06451612903225
03/26/2020,Memphis eurypyle,COSTA RICA,5.0,CRES,0,0,0,3.0,0,5.0,40.0
03/26/2020,Morpho peleides,COSTA RICA,75.0,CRES,0,0,2.0,10.0,0,75.0,84.0
03/26/2020,Opsiphanes tamarindi,COSTA RICA,10.0,CRES,0,0,3.0,1.0,0,10.0,60.0
03/26/2020,Papilio thoas,COSTA RICA,21.0,CRES,0,0,0,0,0,21.0,100.0
03/26/2020,Philaethria dido,COSTA RICA,45.0,CRES,0,0,10.0,7.0,0,45.0,62.22222222222222
03/26/2020,Phoebis sennae,COSTA RICA,10.0,CRES,0,0,0,0,0,10.0,100.0
03/26/2020,Prepona omphale,COSTA RICA,9.0,CRES,0,0,6.0,1.0,0,9.0,22.22222222222222
03/26/2020,Siproeta epaphus,COSTA RICA,10.0,CRES,0,0,0,4.0,0,10.0,60.0
03/26/2020,Siproeta stelenes,COSTA RICA,11.0,CRES,0,0,5.0,1.0,0,11.0,45.45454545454546
03/26/2020,Tithorea tarricina,COSTA RICA,7.0,CRES,0,0,4.0,0,0,7.0,42.85714285714286
03/20/2020,Argema mimosae,USA,10.0,LPS,0,0,0,0,0,10.0,100.0
03/20/2020,Attacus atlas,USA,10.0,LPS,0,0,0,0,0,10.0,100.0
03/20/2020,Biblis hyperia,COLOMBIA,10.0,LPS,0,0,0,0,0,10.0,100.0
03/20/2020,Caligo memnon,USA,14.0,LPS,0,0,0,0,0,14.0,100.0
03/20/2020,Charaxes protoclea,USA,10.0,LPS,0,0,0,0,0,10.0,100.0
03/20/2020,Charaxes varanes,USA,10.0,LPS,0,0,0,0,0,10.0,100.0
03/20/2020,Doleschallia bisaltide,PHILIPPINES,10.0,LPS,0,0,0,0,0,10.0,100.0
03/20/2020,Graphium agamemnon,PHILIPPINES,10.0,LPS,0,0,0,0,0,10.0,100.0
03/20/2020,Hebomoia glaucippe,USA,10.0,LPS,0,0,0,0,0,10.0,100.0
03/20/2020,Heliconius hecale,USA,10.0,LPS,0,0,0,0,0,10.0,100.0
